id;url;Perfume;Brand;Country;Gender;RatingValue;RatingCount;releaseYear;PerfumeTop;PerfumeMiddle;PerfumeBase;Perfumer1;Perfumer2;MainAccord1;MainAccord2;MainAccord3;MainAccord4;MainAccord5;caminho_imagem_local;Perfumes-seletos
18400;https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-she-64482.html;emporio-armani-she;giorgio-armani;Italy;women;416;551;20200.0;citruses, pear;heliotrope, cardamom, angelica, jasmine;white musk, almond, vanilla, cedar, amber;daniela (roche) andrier;;powdery;musky;vanilla;almond;amber;downloaded_images\18400_emporio_armani_she.jpg;giorgio-armani
18415;https://www.fragrantica.com/perfume/jean-paul-gaultier/ma-dame-rose-n-roll-6448.html;ma-dame-rose-n-roll;jean-paul-gaultier;France;women;416;134;20090.0;orange;rose, pomegranate;musk, virginia cedar;francis kurkdjian;;woody;rose;citrus;musky;fresh spicy;downloaded_images\18415_ma_dame_rose_n_roll.jpg;jean-paul-gaultier
18420;https://www.fragrantica.com/perfume/lattafa-perfumes/mahasin-crystal-banafsaj-25888.html;mahasin-crystal-banafsaj;lattafa-perfumes;UAE;women;416;37;;raspberry, rose;tiare flower, freesia, honeysuckle, rose;musk, cedar, amber;unknown;;white floral;fruity;floral;sweet;rose;downloaded_images\18420_mahasin_crystal_banafsaj.jpg;lattafa-perfumes
18421;https://www.fragrantica.com/perfume/lattafa-perfumes/ana-abyedh-poudree-84590.html;ana-abyedh-poudree;lattafa-perfumes;UAE;women;416;367;20230.0;orange blossom, rose, jasmine;musk;vanilla, tonka bean, cedar, vetiver, patchouli;unknown;;vanilla;musky;powdery;sweet;white floral;downloaded_images\18421_ana_abyedh_poudree.jpg;lattafa-perfumes
18422;https://www.fragrantica.com/perfume/lattafa-perfumes/royal-sapphire-82809.html;royal-sapphire;lattafa-perfumes;UAE;unisex;416;73;20220.0;saffron, mandarin orange, lemon;jasmine, rose;ambergris, musk, vanilla;unknown;;citrus;amber;warm spicy;animalic;metallic;downloaded_images\18422_royal_sapphire.jpg;lattafa-perfumes
18423;https://www.fragrantica.com/perfume/lattafa-perfumes/shaheen-silver-82815.html;shaheen-silver;lattafa-perfumes;UAE;unisex;416;120;20220.0;bergamot, cassis;patchouli, rose;oakmoss, musk, amber;unknown;;mossy;earthy;woody;citrus;patchouli;downloaded_images\18423_shaheen_silver.jpg;lattafa-perfumes
18425;https://www.fragrantica.com/perfume/maison-alhambra/alpine-homme-sport-83311.html;alpine-homme-sport;maison-alhambra;UAE;men;416;264;;mandarin orange, mint, cypress, sage;cedar, pepper;tonka bean, musk, sandalwood;unknown;;aromatic;citrus;woody;green;fresh spicy;downloaded_images\18425_alpine_homme_sport.jpg;maison-alhambra
18426;https://www.fragrantica.com/perfume/maison-alhambra/olivia-85050.html;olivia;maison-alhambra;UAE;women;416;38;20230.0;mandarin orange, jasmine, ginger, lily;salt, vanilla;ambergris, sandalwood;unknown;;salty;white floral;citrus;amber;vanilla;downloaded_images\18426_olivia.jpg;maison-alhambra
18434;https://www.fragrantica.com/perfume/natura/dias-de-verao-49006.html;dias-de-verao;natura;Brazil;women;416;129;20170.0;pineapple, bergamot, grapefruit, pomegranate, plum;coconut milk, lily-of-the-valley, jasmine;vanilla, musk, cedar, amber;ver�nica kato;;fruity;sweet;coconut;vanilla;tropical;downloaded_images\18434_dias_de_verao.jpg;natura
18435;https://www.fragrantica.com/perfume/natura/flor-de-cerejeira-26049.html;flor-de-cerejeira;natura;Brazil;unisex;416;90;;litchi, apple;cherry blossom, rose;amber, woody notes;unknown;;floral;fresh;fruity;amber;woody;downloaded_images\18435_flor_de_cerejeira.jpg;natura
18436;https://www.fragrantica.com/perfume/natura/biografia-inspire-41477.html;biografia-inspire;natura;Brazil;women;416;352;20160.0;litchi, green notes, pear, bergamot, pink pepper;magnolia, peony, rose petals, lily-of-the-valley, violet;musk, cedar, cashmeran, sandalwood, amberwood;joachim correl;ver�nica kato;floral;fresh;fruity;musky;powdery;downloaded_images\18436_biografia_inspire.jpg;natura
18437;https://www.fragrantica.com/perfume/natura/manga-rosa-e-agua-de-coco-63430.html;manga-rosa-e-agua-de-coco;natura;Brazil;women;416;352;20200.0;ginger, coconut, mandarin orange, lemon zest, bergamot, pomelo, yellow fruits, lemongrass, melon, pineapple, pear, apple, plum, neroli, cherry;hibiscus, orange blossom, jasmine, lily of the valley, rose petals, violet;sandalwood, musk, cedar, cashmeran, amber, vanilla, labdanum;ver�nica kato;;citrus;warm spicy;woody;powdery;musky;downloaded_images\18437_manga_rosa_e_agua_de_coco.jpg;natura
18439;https://www.fragrantica.com/perfume/o-boticario/body-splash-floratta-red-83576.html;body-splash-floratta-red;o-boticario;Brazil;women;416;32;20190.0;red fruits, apple, orange;impatiens, lotus, orange blossom, tuberose, violet;dark chocolate, musk, sandalwood, cedar, amber;unknown;;fruity;floral;white floral;fresh;sweet;downloaded_images\18439_body_splash_floratta_red.jpg;o-boticario
18440;https://www.fragrantica.com/perfume/o-boticario/glamour-nuit-23254.html;glamour-nuit;o-boticario;Brazil;women;416;106;20130.0;pink pepper, neroli, mandarin orange, orange blossom, bergamot;orchid, violet, vetiver, lily-of-the-valley, freesia;patchouli, musk, oakmoss, amber, sandalwood;alberto morillas;carmita magalhaes;woody;patchouli;powdery;earthy;floral;downloaded_images\18440_glamour_nuit.jpg;o-boticario
18441;https://www.fragrantica.com/perfume/o-boticario/l-eau-de-lily-70413.html;l-eau-de-lily;o-boticario;Brazil;women;416;244;20210.0;pear, mandarin orange, pink pepper, lemon, green apple, cassis;lily, orange blossom, jasmine, gardenia, rose, arum lily;musk, vanilla, amber, sandalwood, almond;yves cassar;;white floral;citrus;sweet;fruity;animalic;downloaded_images\18441_l_eau_de_lily.jpg;o-boticario
18444;https://www.fragrantica.com/perfume/prada/luna-rossa-ocean-eau-de-parfum-81280.html;luna-rossa-ocean-eau-de-parfum;prada;Italy;men;416;1402;20230.0;grapefruit;woody notes, frankincense;vanilla, amber xtreme;unknown;;amber;woody;vanilla;balsamic;citrus;downloaded_images\18444_luna_rossa_ocean_eau_de_parfum.jpg;prada
18473;https://www.fragrantica.com/perfume/yves-saint-laurent/cinema-festival-1289.html;cinema-festival;yves-saint-laurent;France;women;416;122;20060.0;italian lemon, mandarin orange, almond blossom;tiare flower, jasmine, amaryllis;vanilla, amber, white musk;unknown;;citrus;white floral;floral;sweet;vanilla;downloaded_images\18473_cinema_festival.jpg;yves-saint-laurent
18474;https://www.fragrantica.com/perfume/yves-saint-laurent/cinema-festival-d-ete-1290.html;cinema-festival-d-ete;yves-saint-laurent;France;women;416;275;20060.0;clementine, rosemary, lemon, almond blossom, clary sage, mandarin orange;jasmine, amaryllis, peony, tiare flower;vanilla, amber, white musk;unknown;;citrus;floral;aromatic;sweet;vanilla;downloaded_images\18474_cinema_festival_d_ete.jpg;yves-saint-laurent
18475;https://www.fragrantica.com/perfume/yves-saint-laurent/l-homme-parfum-intense-18841.html;l-homme-parfum-intense;yves-saint-laurent;France;men;416;2110;20130.0;lemon, black pepper, bergamot;orange blossom, artemisia, violet leaf;ambergris, woody notes, benzoin, leather, suede, cedar;anne flipo;dominique ropion;amber;citrus;animalic;white floral;woody;downloaded_images\18475_l_homme_parfum_intense.jpg;yves-saint-laurent
18484;https://www.fragrantica.com/perfume/granado/aurora-66028.html;aurora;granado;Brazil;unisex;416;96;20210.0;violet, carrot seeds, black pepper;amber, lily-of-the-valley, cypriol oil or nagarmotha;cedar, musk, cashmeran;unknown;;powdery;woody;violet;musky;amber;downloaded_images\18484_aurora.jpg;granado
18552;https://www.fragrantica.com/perfume/nuancielo/liberty-71574.html;liberty;nuancielo;Brazil;unisex;416;57;20210.0;lavender, black currant, cassis, petitgrain, tangerine;lavender, orange blossom, jasmine;madagascar vanilla, musk, ambergris, cedar;unknown;;white floral;lavender;aromatic;vanilla;fruity;downloaded_images\18552_liberty.jpg;nuancielo
18621;https://www.fragrantica.com/perfume/al-haramain-perfumes/haramain-oud-cambodi-intense-53254.html;haramain-oud-cambodi-intense;al-haramain-perfumes;UAE;unisex;416;31;;castoreum, agarwood (oud);cashmere wood;animal notes, musk, sandalwood;unknown;;musky;animalic;woody;leather;oud;downloaded_images\18621_haramain_oud_cambodi_intense.jpg;al-haramain-perfumes
18622;https://www.fragrantica.com/perfume/al-haramain-perfumes/oyuny-48229.html;oyuny;al-haramain-perfumes;UAE;unisex;416;63;;pineapple, rose, bergamot;peach, freesia, apple;sweet notes, tobacco, patchouli;unknown;;sweet;fruity;floral;tobacco;rose;downloaded_images\18622_oyuny.jpg;al-haramain-perfumes
18623;https://www.fragrantica.com/perfume/al-haramain-perfumes/amber-musk-70387.html;amber-musk;al-haramain-perfumes;UAE;unisex;417;36;20210.0;amber, agarwood (oud), musk;raspberry, rose, birch, saffron;amberwood, geranium, benzoin;unknown;;amber;warm spicy;rose;fruity;leather;downloaded_images\18623_amber_musk.jpg;al-haramain-perfumes
18624;https://www.fragrantica.com/perfume/al-haramain-perfumes/portfolio-imperial-oud-53266.html;portfolio-imperial-oud;al-haramain-perfumes;UAE;unisex;417;72;20180.0;animal notes, amber;myrhh, incense, ambrarome;agarwood (oud), patchouli, musk;unknown;;amber;balsamic;warm spicy;animalic;oud;downloaded_images\18624_portfolio_imperial_oud.jpg;al-haramain-perfumes
18627;https://www.fragrantica.com/perfume/armaf/oud-27654.html;oud;armaf;UAE;unisex;417;551;;spicy notes, caraway, sage, bergamot;black pepper, cedar, iris;amber, vanilla, leather, patchouli;unknown;;amber;warm spicy;fresh spicy;woody;vanilla;downloaded_images\18627_oud.jpg;armaf
18628;https://www.fragrantica.com/perfume/armaf/club-de-nuit-white-imperiale-78474.html;club-de-nuit-white-imperiale;armaf;UAE;women;417;822;20220.0;litchi, bergamot, nutmeg;turkish rose, vanilla, musk, peony;vanilla, incense, cashmeran, cedar;unknown;;rose;floral;powdery;musky;vanilla;downloaded_images\18628_club_de_nuit_white_imperiale.jpg;armaf
18629;https://www.fragrantica.com/perfume/armaf/eternia-man-50328.html;eternia-man;armaf;UAE;men;417;40;;black pepper, grapefruit, orange, bergamot;cypress, saffron, sage, rose;vetiver, olibanum, amber;unknown;;aromatic;fresh spicy;woody;amber;citrus;downloaded_images\18629_eternia_man.jpg;armaf
18630;https://www.fragrantica.com/perfume/armaf/excellus-men-68057.html;excellus-men;armaf;UAE;men;417;53;20190.0;neroli, bergamot, grapefruit;nutmeg, woodsy notes, jasmine;leather, sandalwood, amber, vetiver;unknown;;citrus;fresh spicy;woody;white floral;leather;downloaded_images\18630_excellus_men.jpg;armaf
18631;https://www.fragrantica.com/perfume/armaf/odyssey-mega-man-83133.html;odyssey-mega-man;armaf;UAE;men;417;191;20230.0;orange, bergamot, ginger, lemon, mint;pineapple, geranium, juniper, sage;tonka bean, cedar, musk, vetiver;unknown;;citrus;aromatic;fresh spicy;sweet;woody;downloaded_images\18631_odyssey_mega_man.jpg;armaf
18641;https://www.fragrantica.com/perfume/bvlgari/bvlgari-pour-homme-143.html;bvlgari-pour-homme;bvlgari;Italy;men;417;2227;19960.0;tea, aldehydes, bergamot, lavender, nutmeg flower, orange blossom, mandarin orange;pepper, iris, guaiac wood, brazilian rosewood, coriander, cyclamen, carnation, geranium, cardamom;musk, vetiver, cedar, oakmoss, amber, tonka bean;jacques cavallier;;woody;fresh spicy;aromatic;musky;green;downloaded_images\18641_bvlgari_pour_homme.jpg;bvlgari
18645;https://www.fragrantica.com/perfume/carolina-herrera/212-men-nyc-body-spray-17476.html;212-men-nyc-body-spray;carolina-herrera;USA;men;417;71;20120.0;pink grapefruit, citrus leaf, lemongrass, spices;ginger, gardenia;white musk, incense, sandalwood;unknown;;citrus;warm spicy;white floral;fresh spicy;musky;downloaded_images\18645_212_men_nyc_body_spray.jpg;carolina-herrera
18646;https://www.fragrantica.com/perfume/carolina-herrera/212-vip-men-12865.html;212-vip-men;carolina-herrera;USA;men;417;4505;20110.0;passionfruit, lime, pepper, ginger;vodka, gin, mint, spices;amber, leather, woodsy notes;emilie bevierre-coppermann;lucas sieuzac;aromatic;vodka;warm spicy;fresh spicy;woody;downloaded_images\18646_212_vip_men.jpg;carolina-herrera
18647;https://www.fragrantica.com/perfume/carolina-herrera/212-vip-men-wild-party-35781.html;212-vip-men-wild-party;carolina-herrera;USA;men;417;184;20160.0;black pepper, caviar, lime;violet leaf;woody notes;unknown;;fresh spicy;ozonic;citrus;savory;woody;downloaded_images\18647_212_vip_men_wild_party.jpg;carolina-herrera
18648;https://www.fragrantica.com/perfume/carolina-herrera/carolina-herrera-41888.html;carolina-herrera;carolina-herrera;USA;unisex;417;29;20160.0;green notes, citruses;tuberose, jasmine;woody notes;carlos benaim;;white floral;tuberose;green;citrus;woody;downloaded_images\18648_carolina_herrera.jpg;carolina-herrera
18655;https://www.fragrantica.com/perfume/dior/eau-de-dior-coloressence-energizing-1386.html;eau-de-dior-coloressence-energizing;dior;France;women;417;128;20000.0;lemon verbena, lemon, mint, orange;magnolia, violet, rose;musk, fir;max gavarry;;citrus;aromatic;floral;fresh spicy;green;downloaded_images\18655_eau_de_dior_coloressence_energizing.jpg;dior
18656;https://www.fragrantica.com/perfume/dior/eau-sauvage-cologne-30854.html;eau-sauvage-cologne;dior;France;men;417;1077;20150.0;calabrian bergamot, grapefruit, mandarin orange;petitgrain, hedione, galbanum, pink pepper;vetiver;fran�ois demachy;;citrus;aromatic;green;fresh spicy;woody;downloaded_images\18656_eau_sauvage_cologne.jpg;dior
18657;https://www.fragrantica.com/perfume/dior/aqua-fahrenheit-11388.html;aqua-fahrenheit;dior;France;men;417;2130;20110.0;grapefruit, mandarin orange;violet, mint, basil;leather, vetiver;fran�ois demachy;;citrus;aromatic;fresh spicy;green;violet;downloaded_images\18657_aqua_fahrenheit.jpg;dior
18658;https://www.fragrantica.com/perfume/dior/les-creations-de-monsieur-dior-eau-fraiche-7373.html;les-creations-de-monsieur-dior-eau-fraiche;dior;France;women;417;154;20090.0;mandarin orange;petitgrain;patchouli;unknown;;citrus;patchouli;woody;green;aromatic;downloaded_images\18658_les_creations_de_monsieur_dior_eau_fraic.jpg;dior
18665;https://www.fragrantica.com/perfume/giorgio-armani/armani-code-412.html;armani-code;giorgio-armani;Italy;men;417;10335;20040.0;lemon, bergamot;star anise, olive blossom, guaiac wood;leather, tonka bean, tobacco;antoine lie;;citrus;leather;anis;soft spicy;floral;downloaded_images\18665_armani_code.jpg;giorgio-armani
18666;https://www.fragrantica.com/perfume/giorgio-armani/armani-code-cashmere-42278.html;armani-code-cashmere;giorgio-armani;Italy;women;417;1582;20170.0;orange blossom, jasmine sambac;almond milk, heliotrope, iris;suede, leather, incense, patchouli;carlos benaim;dominique ropion;almond;white floral;powdery;leather;nutty;downloaded_images\18666_armani_code_cashmere.jpg;giorgio-armani
18667;https://www.fragrantica.com/perfume/giorgio-armani/mania-423.html;mania;giorgio-armani;Italy;women;417;525;19990.0;labdanum, vanilla, orange blossom, bergamot;nutmeg, saffron, cloves, amber;white musk, guaiac wood, vanilla, iris;jacques cavallier;;warm spicy;amber;powdery;fresh spicy;woody;downloaded_images\18667_mania.jpg;giorgio-armani
18668;https://www.fragrantica.com/perfume/giorgio-armani/armani-eau-de-nuit-oud-38548.html;armani-eau-de-nuit-oud;giorgio-armani;Italy;men;417;352;20160.0;cardamom, pink pepper, bergamot;rose, iris, geranium;agarwood (oud), saffron, tonka bean;unknown;;warm spicy;rose;oud;aromatic;fresh spicy;downloaded_images\18668_armani_eau_de_nuit_oud.jpg;giorgio-armani
18669;https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-city-glam-for-him-425.html;emporio-armani-city-glam-for-him;giorgio-armani;Italy;men;417;240;20050.0;bitter orange, mint;ginger, green grass;vetiver, white musk, oakmoss;annick menardo;olivier cresp;green;aromatic;citrus;fresh;earthy;downloaded_images\18669_emporio_armani_city_glam_for_him.jpg;giorgio-armani
18670;https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-lei-417.html;emporio-armani-lei;giorgio-armani;Italy;women;417;4129;19980.0;lime, bergamot, tuberose, pear, mandarin orange, pineapple;heliotrope, orris root, jasmine, lily-of-the-valley;sandalwood, vanilla, musk, almond, tonka bean, cedar, amber;daniela (roche) andrier;;powdery;vanilla;woody;sweet;citrus;downloaded_images\18670_emporio_armani_lei.jpg;giorgio-armani
18671;https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-night-422.html;emporio-armani-night;giorgio-armani;Italy;women;417;608;20030.0;cranberry, cassia, black currant, hawthorn, bergamot;peony, orchid, magnolia, freesia, cyclamen, jasmine, lily-of-the-valley;sandalwood, white musk, myrtle, patchouli;jean-claude ellena;lucas sieuzac;floral;fruity;woody;aromatic;fresh;downloaded_images\18671_emporio_armani_night.jpg;giorgio-armani
18689;https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-belle-en-corset-17657.html;classique-belle-en-corset;jean-paul-gaultier;France;women;417;64;20130.0;orange blossom, star anise, pear, rose, mandarin orange;ylang-ylang, ginger, iris, orchid, plum;amber, vanilla, musk;jacques cavallier;;sweet;powdery;fruity;floral;citrus;downloaded_images\18689_classique_belle_en_corset.jpg;jean-paul-gaultier
18690;https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-eau-de-parfum-airlines-60943.html;classique-eau-de-parfum-airlines;jean-paul-gaultier;France;women;417;64;20200.0;rum, rose;narcissus, vanilla orchid;tonka bean, vanilla, amber, sandalwood;daphn� bugey;;vanilla;amber;woody;rum;sweet;downloaded_images\18690_classique_eau_de_parfum_airlines.jpg;jean-paul-gaultier
18691;https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-la-robe-chinoise-17662.html;classique-la-robe-chinoise;jean-paul-gaultier;France;women;417;30;20010.0;orange blossom, mandarin orange, star anise, pear, rose;orchid, ylang-ylang, plum, ginger, iris;vanilla, amber, musk;unknown;;sweet;citrus;fruity;powdery;floral;downloaded_images\18691_classique_la_robe_chinoise.jpg;jean-paul-gaultier
18692;https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-summer-2012-14648.html;le-male-summer-2012;jean-paul-gaultier;France;men;417;118;20120.0;lavender, mint, cardamom;grass, green notes;vanilla, musk, sandalwood;unknown;;green;aromatic;vanilla;lavender;powdery;downloaded_images\18692_le_male_summer_2012.jpg;jean-paul-gaultier
